strategy,window_start,window_end,profitable,number_of_trades,total_deployed,gross_profit,net_profit,return_on_deployed_capital,average_net_profit_per_trade,median_net_profit_per_trade,win_rate,best_trade,worst_trade,profit_factor,max_drawdown
buy_after_first_green_after_red_below_200dma,2015-12-01,2016-11-30,True,16,1600.0,2.496007600047778,2.176007600047778,0.0013600047500298613,0.13600047500298612,0.16342820999367458,0.5,2.707877578176985,-2.032019858897307,1.277754673774034,-3.616795378948343
buy_after_first_green_after_red_below_200dma,2016-01-01,2016-12-31,True,13,1300.0,2.3785582342614853,2.118558234261485,0.0016296601802011424,0.16296601802011423,-0.02,0.46153846153846156,2.707877578176985,-2.032019858897307,1.3643257852283124,-2.946904325305748
buy_after_first_green_after_red_below_200dma,2016-02-01,2017-01-31,True,6,600.0,1.538542041447366,1.418542041447366,0.00236423673574561,0.23642367357456098,0.16342820999367458,0.5,1.2398847339498675,-0.9507135470527417,2.34646877596064,-0.9507135470527417
buy_after_first_green_after_red_below_200dma,2016-03-01,2017-02-28,True,2,200.0,0.3040423496355915,0.2640423496355915,0.0013202117481779575,0.13202117481779574,0.13202117481779574,0.5,0.3468564199873492,-0.08281407035175768,4.188375459798751,-0.0828140703517577
buy_after_first_green_after_red_below_200dma,2016-04-01,2017-03-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2016-05-01,2017-04-30,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2016-06-01,2017-05-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2016-07-01,2017-06-30,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2016-08-01,2017-07-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2016-09-01,2017-08-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2016-10-01,2017-09-30,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2016-11-01,2017-10-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2016-12-01,2017-11-30,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2017-01-01,2017-12-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2017-02-01,2018-01-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2017-03-01,2018-02-28,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2017-04-01,2018-03-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2017-05-01,2018-04-30,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2017-06-01,2018-05-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2017-07-01,2018-06-30,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2017-08-01,2018-07-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2017-09-01,2018-08-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2017-10-01,2018-09-30,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2017-11-01,2018-10-31,True,2,200.0,0.4351772318755498,0.39517723187554976,0.001975886159377749,0.19758861593777488,0.19758861593777488,0.5,0.7325782774319367,-0.33740104555638695,2.1712389071702125,0.0
buy_after_first_green_after_red_below_200dma,2017-12-01,2018-11-30,True,5,500.0,1.464887155762129,1.364887155762129,0.0027297743115242577,0.2729774311524258,0.39182392239407227,0.6,0.8255467869222133,-0.33740104555638695,3.332893864331703,-0.24766078542970638
buy_after_first_green_after_red_below_200dma,2018-01-01,2018-12-31,True,8,800.0,2.080102129394179,1.920102129394179,0.0024001276617427237,0.24001276617427236,0.13390742261912614,0.5,0.9819228822993664,-0.33740104555638695,2.8977659186090365,-0.42670790866731645
buy_after_first_green_after_red_below_200dma,2018-02-01,2019-01-31,True,13,1300.0,2.29512090103956,2.03512090103956,0.0015654776161842768,0.15654776161842768,0.09961722488038617,0.5384615384615384,0.9819228822993664,-0.6966917293233088,2.152121219555153,-0.75464239345993
buy_after_first_green_after_red_below_200dma,2018-03-01,2019-02-28,True,15,1500.0,2.6257673536079884,2.325767353607988,0.001550511569071992,0.1550511569071992,0.09961722488038617,0.5333333333333333,0.9819228822993664,-0.6966917293233088,2.238007499587533,-0.75464239345993
buy_after_first_green_after_red_below_200dma,2018-04-01,2019-03-31,True,15,1500.0,2.6257673536079884,2.325767353607988,0.001550511569071992,0.1550511569071992,0.09961722488038617,0.5333333333333333,0.9819228822993664,-0.6966917293233088,2.238007499587533,-0.75464239345993
buy_after_first_green_after_red_below_200dma,2018-05-01,2019-04-30,True,15,1500.0,2.6257673536079884,2.325767353607988,0.001550511569071992,0.1550511569071992,0.09961722488038617,0.5333333333333333,0.9819228822993664,-0.6966917293233088,2.238007499587533,-0.75464239345993
buy_after_first_green_after_red_below_200dma,2018-06-01,2019-05-31,True,15,1500.0,2.6257673536079884,2.325767353607988,0.001550511569071992,0.1550511569071992,0.09961722488038617,0.5333333333333333,0.9819228822993664,-0.6966917293233088,2.238007499587533,-0.75464239345993
buy_after_first_green_after_red_below_200dma,2018-07-01,2019-06-30,True,16,1600.0,4.477619205459849,4.157619205459849,0.002598512003412405,0.25985120034124054,0.18372111363946564,0.5625,1.83185185185186,-0.6966917293233088,3.2131034511270453,-0.75464239345993
buy_after_first_green_after_red_below_200dma,2018-08-01,2019-07-31,True,16,1600.0,4.477619205459849,4.157619205459849,0.002598512003412405,0.25985120034124054,0.18372111363946564,0.5625,1.83185185185186,-0.6966917293233088,3.2131034511270453,-0.75464239345993
buy_after_first_green_after_red_below_200dma,2018-09-01,2019-08-31,True,16,1600.0,4.477619205459849,4.157619205459849,0.002598512003412405,0.25985120034124054,0.18372111363946564,0.5625,1.83185185185186,-0.6966917293233088,3.2131034511270453,-0.75464239345993
buy_after_first_green_after_red_below_200dma,2018-10-01,2019-09-30,True,16,1600.0,4.477619205459849,4.157619205459849,0.002598512003412405,0.25985120034124054,0.18372111363946564,0.5625,1.83185185185186,-0.6966917293233088,3.2131034511270453,-0.75464239345993
buy_after_first_green_after_red_below_200dma,2018-11-01,2019-10-31,True,14,1400.0,4.042441973584299,3.7624419735842984,0.002687458552560213,0.2687458552560213,0.18372111363946564,0.5714285714285714,1.83185185185186,-0.6966917293233088,3.441184079605418,-0.75464239345993
buy_after_first_green_after_red_below_200dma,2018-12-01,2019-11-30,True,11,1100.0,3.0127320496977195,2.7927320496977193,0.0025388473179070174,0.25388473179070176,0.09961722488038617,0.5454545454545454,1.83185185185186,-0.6966917293233088,3.158924326990897,-0.75464239345993
buy_after_first_green_after_red_below_200dma,2019-01-01,2019-12-31,True,8,800.0,2.3975170760656694,2.2375170760656693,0.0027968963450820867,0.27968963450820866,0.18372111363946564,0.625,1.83185185185186,-0.6966917293233088,3.58115146952139,-0.75464239345993
buy_after_first_green_after_red_below_200dma,2019-02-01,2020-01-31,True,3,300.0,2.1824983044202884,2.1224983044202883,0.007074994348067628,0.7074994348067628,0.40287185144327387,0.6666666666666666,1.83185185185186,-0.1122253988748456,19.912815866106303,-0.11222539887484562
buy_after_first_green_after_red_below_200dma,2019-03-01,2020-02-29,True,1,100.0,1.85185185185186,1.83185185185186,0.018318518518518602,1.83185185185186,1.83185185185186,1.0,1.83185185185186,1.83185185185186,,0.0
buy_after_first_green_after_red_below_200dma,2019-04-01,2020-03-31,False,7,700.0,-10.515185382405388,-10.655185382405389,-0.01522169340343627,-1.522169340343627,-1.6845938964890417,0.2857142857142857,5.669655172413799,-9.650668536699394,0.41315383089870994,-18.15669240667105
buy_after_first_green_after_red_below_200dma,2019-05-01,2020-04-30,False,15,1500.0,-13.281636569974353,-13.581636569974352,-0.009054424379982901,-0.9054424379982902,-0.3693997491488932,0.3333333333333333,5.669655172413799,-9.650668536699394,0.439138657379348,-21.083143594240013
buy_after_first_green_after_red_below_200dma,2019-06-01,2020-05-31,False,20,2000.0,-10.17983302400153,-10.579833024001525,-0.0052899165120007625,-0.5289916512000763,-0.08175832262788615,0.4,5.669655172413799,-9.650668536699394,0.584009353519946,-21.083143594240013
buy_after_first_green_after_red_below_200dma,2019-07-01,2020-06-30,False,19,1900.0,-12.03168487585339,-12.411684875853386,-0.006532465724133361,-0.6532465724133361,-0.1523001323001338,0.3684210526315789,5.669655172413799,-9.650668536699394,0.5119823910547746,-21.083143594240017
buy_after_first_green_after_red_below_200dma,2019-08-01,2020-07-31,False,19,1900.0,-12.03168487585339,-12.411684875853386,-0.006532465724133361,-0.6532465724133361,-0.1523001323001338,0.3684210526315789,5.669655172413799,-9.650668536699394,0.5119823910547746,-21.083143594240017
buy_after_first_green_after_red_below_200dma,2019-09-01,2020-08-31,False,19,1900.0,-12.03168487585339,-12.411684875853386,-0.006532465724133361,-0.6532465724133361,-0.1523001323001338,0.3684210526315789,5.669655172413799,-9.650668536699394,0.5119823910547746,-21.083143594240017
buy_after_first_green_after_red_below_200dma,2019-10-01,2020-09-30,False,19,1900.0,-12.03168487585339,-12.411684875853386,-0.006532465724133361,-0.6532465724133361,-0.1523001323001338,0.3684210526315789,5.669655172413799,-9.650668536699394,0.5119823910547746,-21.083143594240017
buy_after_first_green_after_red_below_200dma,2019-11-01,2020-10-31,False,19,1900.0,-12.03168487585339,-12.411684875853386,-0.006532465724133361,-0.6532465724133361,-0.1523001323001338,0.3684210526315789,5.669655172413799,-9.650668536699394,0.5119823910547746,-21.083143594240017
buy_after_first_green_after_red_below_200dma,2019-12-01,2020-11-30,False,19,1900.0,-12.03168487585339,-12.411684875853386,-0.006532465724133361,-0.6532465724133361,-0.1523001323001338,0.3684210526315789,5.669655172413799,-9.650668536699394,0.5119823910547746,-21.083143594240017
buy_after_first_green_after_red_below_200dma,2020-01-01,2020-12-31,False,19,1900.0,-12.03168487585339,-12.411684875853386,-0.006532465724133361,-0.6532465724133361,-0.1523001323001338,0.3684210526315789,5.669655172413799,-9.650668536699394,0.5119823910547746,-21.083143594240017
buy_after_first_green_after_red_below_200dma,2020-02-01,2021-01-31,False,19,1900.0,-12.03168487585339,-12.411684875853386,-0.006532465724133361,-0.6532465724133361,-0.1523001323001338,0.3684210526315789,5.669655172413799,-9.650668536699394,0.5119823910547746,-21.083143594240017
buy_after_first_green_after_red_below_200dma,2020-03-01,2021-02-28,False,19,1900.0,-12.03168487585339,-12.411684875853386,-0.006532465724133361,-0.6532465724133361,-0.1523001323001338,0.3684210526315789,5.669655172413799,-9.650668536699394,0.5119823910547746,-21.083143594240017
buy_after_first_green_after_red_below_200dma,2020-04-01,2021-03-31,True,13,1300.0,0.335352358403862,0.07535235840386179,5.796335261835522e-05,0.005796335261835522,-0.011216512955638507,0.46153846153846156,1.5934628730048561,-2.43758241758242,1.010356046474901,-3.035040224739949
buy_after_first_green_after_red_below_200dma,2020-05-01,2021-04-30,True,5,500.0,3.1018035459728255,3.0018035459728254,0.006003607091945651,0.6003607091945651,1.0854120976299986,0.6,1.5934628730048561,-1.2059702245773374,3.4661816083019072,-1.217186737532976
buy_after_first_green_after_red_below_200dma,2020-06-01,2021-05-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2020-07-01,2021-06-30,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2020-08-01,2021-07-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2020-09-01,2021-08-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2020-10-01,2021-09-30,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2020-11-01,2021-10-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2020-12-01,2021-11-30,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2021-01-01,2021-12-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2021-02-01,2022-01-31,False,3,300.0,-0.02822530706761972,-0.08822530706761977,-0.00029408435689206593,-0.02940843568920659,-0.6528749784247134,0.3333333333333333,1.8054775630157205,-1.2408278916586268,0.9534112196472845,-0.6528749784247134
buy_after_first_green_after_red_below_200dma,2021-03-01,2022-02-28,True,4,400.0,2.62601972720905,2.54601972720905,0.006365049318022625,0.6365049318022625,0.5763012922955035,0.5,2.63424503427667,-1.2408278916586268,2.3444663190994697,-0.6528749784247134
buy_after_first_green_after_red_below_200dma,2021-04-01,2022-03-31,True,7,700.0,4.146740327056997,4.006740327056997,0.0057239147529385675,0.5723914752938567,-0.3515232923692513,0.42857142857142855,2.63424503427667,-1.2408278916586268,2.4446395645369656,-0.8798196232876854
buy_after_first_green_after_red_below_200dma,2021-05-01,2022-04-30,True,11,1100.0,2.121492217722598,1.901492217722598,0.0017286292888387255,0.17286292888387253,-0.3515232923692513,0.45454545454545453,2.63424503427667,-2.8961061946902644,1.278050185495764,-3.7586399916035584
buy_after_first_green_after_red_below_200dma,2021-06-01,2022-05-31,False,17,1700.0,-1.6196853230458164,-1.9596853230458158,-0.0011527560723798916,-0.11527560723798916,-0.3515232923692513,0.4117647058823529,2.63424503427667,-4.138545676749163,0.8530401703369717,-8.048508852318179
buy_after_first_green_after_red_below_200dma,2021-07-01,2022-06-30,False,22,2200.0,-2.3745663568488284,-2.8145663568488275,-0.0012793483440221942,-0.12793483440221942,-0.3281036465642062,0.4090909090909091,3.440801796446744,-4.138545676749163,0.8478783565749903,-10.26210848035257
buy_after_first_green_after_red_below_200dma,2021-08-01,2022-07-31,False,27,2700.0,-2.6145485377900846,-3.1545485377900833,-0.0011683513102926234,-0.11683513102926234,-0.30468400075916113,0.4444444444444444,3.440801796446744,-4.138545676749163,0.8468582449207346,-10.26210848035257
buy_after_first_green_after_red_below_200dma,2021-09-01,2022-08-31,False,33,3300.0,-3.3240245970517224,-3.984024597051721,-0.001207280180924764,-0.1207280180924764,-0.1129306339196856,0.45454545454545453,3.440801796446744,-4.138545676749163,0.8280732648521854,-10.26210848035257
buy_after_first_green_after_red_below_200dma,2021-10-01,2022-09-30,False,38,3800.0,-8.42550728202175,-9.185507282021748,-0.0024172387584267757,-0.24172387584267757,-0.3281036465642062,0.42105263157894735,3.440801796446744,-4.138545676749163,0.683203646380061,-13.192247609078745
buy_after_first_green_after_red_below_200dma,2021-11-01,2022-10-31,False,43,4300.0,-6.785421427627247,-7.645421427627245,-0.0017780049831691268,-0.1778004983169127,-0.30468400075916113,0.4418604651162791,3.440801796446744,-4.138545676749163,0.761170886492167,-13.192247609078745
buy_after_first_green_after_red_below_200dma,2021-12-01,2022-11-30,False,48,4800.0,-4.73966244955466,-5.699662449554658,-0.001187429676990554,-0.11874296769905539,-0.20880731733942337,0.4583333333333333,3.440801796446744,-4.138545676749163,0.8273132371695456,-13.192247609078745
buy_after_first_green_after_red_below_200dma,2022-01-01,2022-12-31,False,53,5300.0,-4.193103557212019,-5.253103557212016,-0.000991151614568305,-0.0991151614568305,-0.246112797984368,0.4528301886792453,3.440801796446744,-4.138545676749163,0.848192972841648,-13.192247609078745
buy_after_first_green_after_red_below_200dma,2022-02-01,2023-01-31,False,53,5300.0,-4.127749809092807,-5.187749809092807,-0.000978820718696756,-0.09788207186967561,-0.14121985453616978,0.4528301886792453,3.440801796446744,-4.138545676749163,0.8472229005490813,-13.192247609078745
buy_after_first_green_after_red_below_200dma,2022-03-01,2023-02-28,False,52,5200.0,-6.781994843369476,-7.821994843369476,-0.001504229777571053,-0.1504229777571053,-0.1936663262602689,0.4423076923076923,3.440801796446744,-4.138545676749163,0.7696454670972254,-13.192247609078748
buy_after_first_green_after_red_below_200dma,2022-04-01,2023-03-31,False,50,5000.0,-9.010533323589819,-10.010533323589822,-0.0020021066647179643,-0.20021066647179644,-0.1936663262602689,0.44,3.440801796446744,-4.138545676749163,0.7038683078500321,-12.329713812165455
buy_after_first_green_after_red_below_200dma,2022-05-01,2023-04-30,False,46,4600.0,-6.985285214255422,-7.90528521425542,-0.0017185402639685696,-0.17185402639685696,-0.1936663262602689,0.43478260869565216,3.440801796446744,-4.138545676749163,0.7341795076137236,-11.639909884498902
buy_after_first_green_after_red_below_200dma,2022-06-01,2023-05-31,False,40,4000.0,-3.2441076734870062,-4.044107673487008,-0.001011026918371752,-0.1011026918371752,-0.12707524422792768,0.45,3.440801796446744,-3.340814390195692,0.8260076156872372,-6.494600321803445
buy_after_first_green_after_red_below_200dma,2022-07-01,2023-06-30,False,35,3500.0,-2.4892266396839946,-3.1892266396839952,-0.0009112076113382844,-0.09112076113382843,-0.14121985453616978,0.45714285714285713,2.867866901122682,-2.2684885537667254,0.8235634919533722,-6.494600321803445
buy_after_first_green_after_red_below_200dma,2022-08-01,2023-07-31,False,30,3000.0,-2.2492444587427385,-2.849244458742739,-0.0009497481529142463,-0.09497481529142464,-0.1936663262602689,0.43333333333333335,2.867866901122682,-2.2684885537667254,0.8216878826989192,-6.4922434559136
buy_after_first_green_after_red_below_200dma,2022-09-01,2023-08-31,False,24,2400.0,-1.5397683994811007,-2.019768399481101,-0.0008415701664504588,-0.08415701664504588,-0.31556111894183947,0.4166666666666667,2.867866901122682,-2.2684885537667254,0.8493277726106553,-4.718380279432573
buy_after_first_green_after_red_below_200dma,2022-10-01,2023-09-30,True,19,1900.0,3.561714285488926,3.1817142854889258,0.001674586466046803,0.1674586466046803,-0.14121985453616978,0.47368421052631576,2.867866901122682,-2.2684885537667254,1.4195928245154226,-2.2684885537667254
buy_after_first_green_after_red_below_200dma,2022-11-01,2023-10-31,True,15,1500.0,2.590804508049671,2.290804508049671,0.0015272030053664473,0.15272030053664473,-0.14121985453616978,0.4666666666666667,1.7200000000000082,-1.1049909584086826,1.5017364912774545,-2.105412832177287
buy_after_first_green_after_red_below_200dma,2022-12-01,2023-11-30,True,10,1000.0,0.545045529977084,0.3450455299770838,0.0003450455299770838,0.03450455299770838,-0.1936663262602689,0.4,1.237372480394059,-1.1049909584086826,1.0965955230729696,-2.105412832177287
buy_after_first_green_after_red_below_200dma,2023-01-01,2023-12-31,False,5,500.0,-0.0015133623655572137,-0.1015133623655573,-0.00020302672473111462,-0.02030267247311146,-0.14121985453616978,0.4,1.223339253996445,-1.1049909584086826,0.948575538588059,-0.7278178803723967
buy_after_first_green_after_red_below_200dma,2023-02-01,2024-01-31,False,2,200.0,-0.038641803417149845,-0.07864180341714988,-0.0003932090170857494,-0.03932090170857494,-0.03932090170857494,0.5,0.6491760769552468,-0.7278178803723967,0.8919485141297823,0.0
buy_after_first_green_after_red_below_200dma,2023-03-01,2024-02-29,False,2,200.0,-0.038641803417149845,-0.07864180341714988,-0.0003932090170857494,-0.03932090170857494,-0.03932090170857494,0.5,0.6491760769552468,-0.7278178803723967,0.8919485141297823,0.0
buy_after_first_green_after_red_below_200dma,2023-04-01,2024-03-31,True,1,100.0,0.6691760769552468,0.6491760769552468,0.006491760769552468,0.6491760769552468,0.6491760769552468,1.0,0.6491760769552468,0.6491760769552468,,0.0
buy_after_first_green_after_red_below_200dma,2023-05-01,2024-04-30,True,1,100.0,0.6691760769552468,0.6491760769552468,0.006491760769552468,0.6491760769552468,0.6491760769552468,1.0,0.6491760769552468,0.6491760769552468,,0.0
buy_after_first_green_after_red_below_200dma,2023-06-01,2024-05-31,True,1,100.0,0.6691760769552468,0.6491760769552468,0.006491760769552468,0.6491760769552468,0.6491760769552468,1.0,0.6491760769552468,0.6491760769552468,,0.0
buy_after_first_green_after_red_below_200dma,2023-07-01,2024-06-30,True,1,100.0,0.6691760769552468,0.6491760769552468,0.006491760769552468,0.6491760769552468,0.6491760769552468,1.0,0.6491760769552468,0.6491760769552468,,0.0
buy_after_first_green_after_red_below_200dma,2023-08-01,2024-07-31,True,1,100.0,0.6691760769552468,0.6491760769552468,0.006491760769552468,0.6491760769552468,0.6491760769552468,1.0,0.6491760769552468,0.6491760769552468,,0.0
buy_after_first_green_after_red_below_200dma,2023-09-01,2024-08-31,True,1,100.0,0.6691760769552468,0.6491760769552468,0.006491760769552468,0.6491760769552468,0.6491760769552468,1.0,0.6491760769552468,0.6491760769552468,,0.0
buy_after_first_green_after_red_below_200dma,2023-10-01,2024-09-30,True,1,100.0,0.6691760769552468,0.6491760769552468,0.006491760769552468,0.6491760769552468,0.6491760769552468,1.0,0.6491760769552468,0.6491760769552468,,0.0
buy_after_first_green_after_red_below_200dma,2023-11-01,2024-10-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2023-12-01,2024-11-30,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2024-01-01,2024-12-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2024-02-01,2025-01-31,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2024-03-01,2025-02-28,False,0,0.0,0.0,0.0,,,,,,,,
buy_after_first_green_after_red_below_200dma,2024-04-01,2025-03-31,False,4,400.0,-2.658381504546703,-2.738381504546703,-0.006845953761366758,-0.6845953761366758,-0.7905060097923378,0.25,0.9308153019060827,-2.0881847868681103,0.253683667299916,-2.41628337841741
buy_after_first_green_after_red_below_200dma,2024-05-01,2025-04-30,False,10,1000.0,-9.519026057443702,-9.719026057443703,-0.009719026057443703,-0.9719026057443703,-0.7905060097923378,0.3,0.9308153019060827,-3.6637982735120445,0.15887005061734719,-9.78586886723151
buy_after_first_green_after_red_below_200dma,2024-06-01,2025-05-31,False,11,1100.0,-8.78806428895924,-9.008064288959241,-0.008189149353599311,-0.8189149353599311,-0.32809859154929955,0.36363636363636365,0.9308153019060827,-3.6637982735120445,0.22040000565644555,-9.78586886723151
buy_after_first_green_after_red_below_200dma,2024-07-01,2025-06-30,False,11,1100.0,-8.78806428895924,-9.008064288959241,-0.008189149353599311,-0.8189149353599311,-0.32809859154929955,0.36363636363636365,0.9308153019060827,-3.6637982735120445,0.22040000565644555,-9.78586886723151
buy_after_first_green_after_red_below_200dma,2024-08-01,2025-07-31,False,11,1100.0,-8.78806428895924,-9.008064288959241,-0.008189149353599311,-0.8189149353599311,-0.32809859154929955,0.36363636363636365,0.9308153019060827,-3.6637982735120445,0.22040000565644555,-9.78586886723151
buy_after_first_green_after_red_below_200dma,2024-09-01,2025-08-31,False,11,1100.0,-8.78806428895924,-9.008064288959241,-0.008189149353599311,-0.8189149353599311,-0.32809859154929955,0.36363636363636365,0.9308153019060827,-3.6637982735120445,0.22040000565644555,-9.78586886723151
buy_after_first_green_after_red_below_200dma,2024-10-01,2025-09-30,False,11,1100.0,-8.78806428895924,-9.008064288959241,-0.008189149353599311,-0.8189149353599311,-0.32809859154929955,0.36363636363636365,0.9308153019060827,-3.6637982735120445,0.22040000565644555,-9.78586886723151
buy_after_first_green_after_red_below_200dma,2024-11-01,2025-10-31,False,11,1100.0,-8.78806428895924,-9.008064288959241,-0.008189149353599311,-0.8189149353599311,-0.32809859154929955,0.36363636363636365,0.9308153019060827,-3.6637982735120445,0.22040000565644555,-9.78586886723151
buy_after_first_green_after_red_below_200dma,2024-12-01,2025-11-30,False,11,1100.0,-8.78806428895924,-9.008064288959241,-0.008189149353599311,-0.8189149353599311,-0.32809859154929955,0.36363636363636365,0.9308153019060827,-3.6637982735120445,0.22040000565644555,-9.78586886723151
buy_after_first_green_after_red_below_200dma,2025-01-01,2025-12-31,False,11,1100.0,-8.78806428895924,-9.008064288959241,-0.008189149353599311,-0.8189149353599311,-0.32809859154929955,0.36363636363636365,0.9308153019060827,-3.6637982735120445,0.22040000565644555,-9.78586886723151
buy_after_first_green_after_red_below_200dma,2025-02-01,2026-01-31,False,11,1100.0,-8.78806428895924,-9.008064288959241,-0.008189149353599311,-0.8189149353599311,-0.32809859154929955,0.36363636363636365,0.9308153019060827,-3.6637982735120445,0.22040000565644555,-9.78586886723151
buy_after_first_green_after_red_below_200dma,2025-03-01,2026-02-28,False,11,1100.0,-8.78806428895924,-9.008064288959241,-0.008189149353599311,-0.8189149353599311,-0.32809859154929955,0.36363636363636365,0.9308153019060827,-3.6637982735120445,0.22040000565644555,-9.78586886723151
buy_after_first_green_after_red_below_200dma,2025-04-01,2026-03-31,False,9,900.0,-3.661625972407589,-3.841625972407589,-0.0042684733026750995,-0.42684733026750993,-0.23549747822100506,0.4444444444444444,2.8851329235347145,-3.6637982735120445,0.5395172307972387,-7.885529148290567
buy_every_session,2014-05-01,2015-04-30,True,252,25200.0,13.277578241157094,8.237578241157088,0.0003268880254427416,0.032688802544274156,0.04795736869731339,0.5357142857142857,2.5250031036623244,-2.229673459366557,1.127914701370848,-7.1965884529315245
buy_every_session,2014-06-01,2015-05-31,True,251,25100.0,12.10914759432078,7.089147594320775,0.00028243615913628586,0.028243615913628586,0.04412722842119578,0.5298804780876494,2.5250031036623244,-2.229673459366557,1.1079847139890118,-7.196588452931525
buy_every_session,2014-07-01,2015-06-30,True,252,25200.0,8.622454949450553,3.5824549494505495,0.00014216091069248213,0.014216091069248213,0.004806060062321222,0.5,2.5250031036623244,-2.229673459366557,1.0516536744795697,-7.196588452931525
buy_every_session,2014-08-01,2015-07-31,True,252,25200.0,12.214608656007918,7.174608656007916,0.0002847066926987268,0.02847066926987268,0.022628576491376968,0.503968253968254,2.5250031036623244,-2.229673459366557,1.104556432911691,-7.1965884529315245
buy_every_session,2014-09-01,2015-08-31,False,252,25200.0,3.3834249968970873,-1.6565750031029136,-6.573710329773466e-05,-0.006573710329773466,-0.02,0.4880952380952381,3.284904051172697,-4.766754899465511,0.9795586376918051,-12.147746106105505
buy_every_session,2014-10-01,2015-09-30,False,252,25200.0,2.025516975908081,-3.014483024091918,-0.00011962234222586977,-0.011962234222586977,-0.02,0.4801587301587302,3.284904051172697,-4.766754899465511,0.9658909960611016,-12.147746106105505
buy_every_session,2014-11-01,2015-10-31,True,251,25100.0,8.508785759929651,3.488785759929647,0.00013899544860277477,0.013899544860277478,-0.02,0.4900398406374502,3.284904051172697,-4.766754899465511,1.0427148347265232,-12.147746106105508
buy_every_session,2014-12-01,2015-11-30,True,252,25200.0,7.131439621875245,2.0914396218752387,8.299363578869995e-05,0.008299363578869994,-0.02,0.4880952380952381,3.284904051172697,-4.766754899465511,1.0243768425258977,-12.147746106105508
buy_every_session,2015-01-01,2015-12-31,True,252,25200.0,6.854264626259199,1.814264626259197,7.199462802615861e-05,0.007199462802615861,-0.02,0.49206349206349204,3.284904051172697,-4.766754899465511,1.0204993577035997,-12.147746106105508
buy_every_session,2015-02-01,2016-01-31,True,251,25100.0,5.621178409664196,0.6011784096641932,2.3951331062318454e-05,0.0023951331062318456,0.003929169657810334,0.50199203187251,3.284904051172697,-4.766754899465511,1.0066603668873917,-12.147746106105505
buy_every_session,2015-03-01,2016-02-29,False,252,25200.0,0.14126655865485915,-4.898733441345138,-0.00019439418418036263,-0.019439418418036262,-0.02,0.49206349206349204,3.284904051172697,-4.766754899465511,0.9495144129455527,-12.147746106105506
buy_every_session,2015-04-01,2016-03-31,True,252,25200.0,9.049604635821531,4.0096046358215265,0.0001591112950722828,0.01591112950722828,0.023816005312169448,0.5119047619047619,3.284904051172697,-4.766754899465511,1.0442289220174972,-12.147746106105508
buy_every_session,2015-05-01,2016-04-30,True,252,25200.0,8.473998217184427,3.4339982171844223,0.00013626977052319137,0.013626977052319137,0.004292001002479413,0.503968253968254,3.284904051172697,-4.766754899465511,1.037219501498176,-12.147746106105508
