Date,Open,High,Low,Close,green,red,flat,intraday_return,sma_200,signal,strategy,trade_date,gross_profit,cost,net_profit,cumulative_net_profit
2018-02-01,2828.75,2837.25,2809.5,2822.5,False,True,False,-0.002209456473707516,2529.05125,True,buy_after_first_green_after_two_reds,2018-02-01,-0.22094564737075162,0.02,-0.2409456473707516,-15.236808361779255
2018-02-07,2685.5,2726.75,2660.5,2668.25,False,True,False,-0.006423384844535418,2535.67,True,buy_after_first_green_after_two_reds,2018-02-07,-0.6423384844535418,0.02,-0.6623384844535418,-15.899146846232798
2018-02-12,2628.25,2671.5,2620.0,2655.25,True,False,False,0.010272995339103863,2539.2425,True,buy_after_first_green_after_two_reds,2018-02-12,1.0272995339103863,0.02,1.0072995339103863,-14.891847312322412
2018-02-23,2712.75,2750.25,2710.0,2748.75,True,False,False,0.013270666298037082,2552.20625,True,buy_after_first_green_after_two_reds,2018-02-23,1.3270666298037082,0.02,1.3070666298037081,-13.584780682518703
2018-03-05,2683.25,2727.75,2663.75,2718.5,True,False,False,0.01313705394577469,2562.23375,True,buy_after_first_green_after_two_reds,2018-03-05,1.313705394577469,0.02,1.293705394577469,-12.291075287941235
2018-03-16,2753.75,2757.0,2747.0,2752.75,False,True,False,-0.00036314117113023237,2578.185,True,buy_after_first_green_after_two_reds,2018-03-16,-0.036314117113023237,0.02,-0.05631411711302324,-12.347389405054258
2018-03-21,2723.25,2744.0,2712.5,2718.25,False,True,False,-0.0018360414945377546,2582.49875,True,buy_after_first_green_after_two_reds,2018-03-21,-0.18360414945377546,0.02,-0.20360414945377545,-12.550993554508034
2018-03-27,2659.5,2679.75,2596.0,2615.75,False,True,False,-0.016450460612897122,2586.45125,True,buy_after_first_green_after_two_reds,2018-03-27,-1.6450460612897122,0.02,-1.6650460612897122,-14.216039615797747
2018-04-02,2635.0,2641.5,2552.0,2575.0,False,True,False,-0.022770398481973486,2589.05,True,buy_after_first_green_after_two_reds,2018-04-02,-2.2770398481973486,0.02,-2.2970398481973486,-16.513079463995098
2018-04-26,2648.25,2677.5,2639.5,2674.5,True,False,False,0.009912206173888327,2609.69875,True,buy_after_first_green_after_two_reds,2018-04-26,0.9912206173888327,0.02,0.9712206173888327,-15.541858846606265
2018-05-02,2655.5,2658.5,2624.25,2627.5,False,True,False,-0.010544153643381682,2613.69,True,buy_after_first_green_after_two_reds,2018-05-02,-1.0544153643381682,0.02,-1.0744153643381682,-16.616274210944432
2018-05-22,2731.25,2741.75,2721.5,2726.0,False,True,False,-0.0019221967963386488,2629.9275,True,buy_after_first_green_after_two_reds,2018-05-22,-0.19221967963386488,0.02,-0.21221967963386487,-16.828493890578297
2018-05-31,2720.25,2728.25,2699.75,2705.5,False,True,False,-0.005422295744876404,2637.6,True,buy_after_first_green_after_two_reds,2018-05-31,-0.5422295744876404,0.02,-0.5622295744876404,-17.39072346506594
2018-06-21,2771.75,2785.25,2747.0,2752.5,False,True,False,-0.006945070803643927,2661.51,True,buy_after_first_green_after_two_reds,2018-06-21,-0.6945070803643927,0.02,-0.7145070803643927,-18.10523054543033
2018-07-24,2810.5,2831.25,2810.25,2821.0,True,False,False,0.0037359900373599153,2690.88375,True,buy_after_first_green_after_two_reds,2018-07-24,0.37359900373599153,0.02,0.3535990037359915,-17.75163154169434
2018-08-01,2824.25,2825.75,2805.5,2810.75,False,True,False,-0.0047800300964857545,2699.0825,True,buy_after_first_green_after_two_reds,2018-08-01,-0.47800300964857545,0.02,-0.49800300964857547,-18.249634551342915
2018-08-15,2841.75,2843.0,2803.0,2821.25,False,True,False,-0.00721386469605001,2712.95375,True,buy_after_first_green_after_two_reds,2018-08-15,-0.721386469605001,0.02,-0.741386469605001,-18.991021020947915
